ID_REGIAO,ID_UF,ID_MUNICIPIO,IN_PUBLICA,TX_RESP_Q01,IN_PRESENCA_LP,IN_PRESENCA_MT,PROFICIENCIA_LP_SAEB,PROFICIENCIA_MT_SAEB,IN_PREENCHIMENTO_QUESTIONARIO,NU_TIPO_NIVEL_INSE,PROFICIENCIA_TOTAL
3,32,6325334,1,Masculino,1,1,282.01,285.78,1,3,567.79
3,32,6325334,1,Masculino,1,1,216.47,233.21,1,6,449.68
3,32,6325334,1,Feminino,1,1,321.22,319.09,1,3,640.31
3,32,6325334,1,Masculino,1,1,289.58,293.7,1,5,583.28
3,32,6325334,1,Feminino,1,1,249.97,227.13,1,2,477.1
3,32,6325334,1,Feminino,1,1,330.23,288.92,1,4,619.1500000000001
3,32,6325334,1,.,1,1,314.95,364.74,1,1,679.69
3,32,6325334,1,Masculino,1,1,316.12,245.33,1,4,561.45
3,32,6325334,1,Masculino,1,1,343.94,283.17,1,3,627.11
3,32,6325334,1,Feminino,1,1,346.86,366.39,1,6,713.25
3,32,6325334,1,Feminino,1,1,344.15,317.31,1,6,661.46
3,32,6325334,1,Masculino,1,1,320.4,323.59,1,7,643.99
3,32,6325334,1,Masculino,1,1,281.3,291.19,1,4,572.49
3,32,6325334,1,Masculino,1,1,270.97,257.46,1,4,528.4300000000001
3,32,6325334,1,Feminino,1,1,335.5,303.38,1,5,638.88
3,32,6325334,1,Masculino,1,1,370.52,354.43,1,7,724.95
3,32,6325334,1,Feminino,1,1,282.91,192.65,1,5,475.56000000000006
3,32,6325334,1,Feminino,1,1,309.68,323.18,1,6,632.86
3,32,6325334,1,Feminino,1,1,291.2,298.3,1,3,589.5
3,32,6325334,1,Masculino,1,1,276.85,367.34,1,4,644.19
3,32,6325334,1,Feminino,1,1,308.29,215.7,1,4,523.99
3,32,6325334,1,Feminino,1,1,260.15,288.61,1,6,548.76
3,32,6325334,1,Masculino,1,1,289.91,239.79,1,3,529.7
3,32,6325334,1,Feminino,1,1,271.66,291.94,1,6,563.6
3,32,6325334,1,Feminino,1,1,386.39,300.79,1,4,687.1800000000001
3,32,6325334,1,Masculino,1,1,275.66,244.33,1,4,519.99
3,32,6325334,1,Feminino,1,1,320.03,356.79,1,4,676.8199999999999
3,32,6325334,1,Feminino,1,1,218.61,250.73,1,4,469.34000000000003
3,32,6325334,1,Feminino,1,1,282.63,252.41,1,4,535.04
3,32,6325334,1,Masculino,1,1,222.73,303.48,1,1,526.21
3,32,6325334,1,Masculino,1,1,304.14,296.53,1,4,600.67
3,32,6325334,1,Feminino,1,1,358.5,308.96,1,6,667.46
3,32,6325334,1,Feminino,1,1,300.38,334.01,1,5,634.39
3,32,6325334,1,Masculino,1,1,269.04,308.59,1,3,577.63
3,32,6325334,1,Masculino,1,1,195.38,248.74,1,1,444.12
3,32,6325334,1,Feminino,1,1,284.78,294.6,1,4,579.38
3,32,6325334,1,Feminino,1,1,230.2,224.01,1,6,454.21
3,32,6325334,1,Masculino,1,1,168.76,231.22,1,3,399.98
3,32,6325334,1,Masculino,1,1,177.53,331.36,1,4,508.89
3,32,6325334,1,Feminino,1,1,314.84,331.48,1,4,646.3199999999999
3,32,6325334,1,Feminino,1,1,342.26,250.16,1,4,592.42
3,32,6325334,1,Feminino,1,1,282.03,315.28,1,6,597.31
3,32,6325334,1,Feminino,1,1,320.27,271.1,1,4,591.37
3,32,6325334,1,Feminino,1,1,183.03,237.76,1,6,420.78999999999996
3,32,6325334,1,Masculino,1,1,315.95,315.72,1,6,631.6700000000001
3,32,6325334,1,Feminino,1,1,317.73,298.0,1,2,615.73
3,32,6325334,1,Feminino,1,1,319.69,271.67,1,4,591.36
3,32,6325334,1,Feminino,1,1,229.13,222.84,1,5,451.97
3,32,6325334,1,Feminino,1,1,322.93,286.19,1,5,609.12
3,32,6325334,1,Masculino,1,1,253.53,235.95,1,3,489.48
3,32,6325334,1,Masculino,1,1,323.18,309.47,1,7,632.6500000000001
3,32,6325334,1,Feminino,1,1,260.67,255.85,1,6,516.52
3,32,6325334,1,Feminino,1,1,318.94,279.22,1,6,598.1600000000001
3,32,6325334,1,Feminino,1,1,234.66,258.39,1,3,493.04999999999995
3,32,6325334,1,Masculino,1,1,303.14,336.98,1,5,640.12
3,32,6325334,1,Feminino,1,1,258.45,254.29,1,2,512.74
3,32,6325334,1,Masculino,1,1,230.2,224.01,1,6,454.21
3,32,6325334,1,Feminino,1,1,277.95,253.32,1,5,531.27
3,32,6325334,1,Masculino,1,1,308.53,275.4,1,3,583.93
3,32,6325334,1,Masculino,1,1,260.44,237.45,1,5,497.89
3,32,6325334,1,Feminino,1,1,276.2,277.7,1,5,553.9
3,32,6325334,1,Feminino,1,1,267.81,278.61,1,2,546.4200000000001
3,32,6325334,1,Masculino,1,1,230.6,257.06,1,6,487.65999999999997
3,32,6325334,1,Masculino,1,1,312.75,313.11,1,4,625.86
3,32,6325334,1,Masculino,1,1,236.12,302.54,1,5,538.6600000000001
3,32,6325334,1,Masculino,1,1,188.85,236.83,1,5,425.68
3,32,6325334,1,Feminino,1,1,239.87,254.04,1,5,493.90999999999997
3,32,6325334,1,Feminino,1,1,304.63,357.28,1,3,661.91
3,32,6325334,1,Feminino,1,1,294.66,293.63,1,1,588.29
3,32,6325334,1,Feminino,1,1,251.94,281.31,1,4,533.25
3,32,6325334,1,Feminino,1,1,283.97,284.78,1,3,568.75
3,32,6325334,1,Masculino,1,1,359.46,362.36,1,6,721.8199999999999
3,32,6325334,1,Feminino,1,1,298.67,346.95,1,7,645.62
3,32,6325334,1,Feminino,1,1,347.92,302.7,1,5,650.62
3,32,6325334,1,Feminino,1,1,295.92,250.5,1,6,546.4200000000001
3,32,6325334,1,Feminino,1,1,285.85,225.1,1,4,510.95000000000005
3,32,6325334,1,Feminino,1,1,309.78,261.85,1,1,571.63
3,32,6325334,1,Masculino,1,1,303.05,302.58,1,5,605.63
3,32,6325334,1,Feminino,1,1,231.47,221.24,1,2,452.71000000000004
3,32,6325334,1,Masculino,1,1,302.67,343.46,1,5,646.13
3,32,6325334,1,Masculino,1,1,285.85,273.06,1,1,558.9100000000001
3,32,6325334,1,Masculino,1,1,265.09,231.03,1,5,496.12
3,32,6325334,1,Feminino,1,1,304.01,260.3,1,6,564.31
3,32,6325334,1,Feminino,1,1,314.61,327.51,1,3,642.12
3,32,6325334,1,Feminino,1,1,263.84,262.0,1,4,525.8399999999999
3,32,6325334,1,Feminino,1,1,290.89,311.19,1,1,602.0799999999999
3,32,6325334,1,Feminino,1,1,221.73,270.32,1,3,492.04999999999995
3,32,6325334,1,Masculino,1,1,306.22,371.22,1,5,677.44
3,32,6325334,1,Masculino,1,1,248.79,260.72,1,2,509.51
3,32,6325334,1,Feminino,1,1,308.83,220.28,1,3,529.11
3,32,6325334,1,Feminino,1,1,238.15,267.33,1,4,505.48
3,32,6325334,1,Masculino,1,1,222.68,219.52,1,6,442.20000000000005
3,32,6325334,1,Masculino,1,1,253.89,302.06,1,5,555.95
3,32,6325334,1,Feminino,1,1,170.16,217.61,1,3,387.77
3,32,6325334,1,Feminino,1,1,270.41,198.21,1,4,468.62
3,32,6325334,1,Masculino,1,1,346.18,356.55,1,3,702.73
3,32,6325334,1,Feminino,1,1,321.77,311.96,1,5,633.73
3,32,6325334,1,Masculino,1,1,289.38,311.28,1,4,600.66
3,32,6325334,1,Feminino,1,1,315.67,368.31,1,5,683.98
3,32,6325334,1,Masculino,1,1,307.39,346.09,1,3,653.48
3,32,6325334,1,Feminino,1,1,256.43,279.75,1,5,536.1800000000001
3,32,6325334,1,Masculino,1,1,285.36,224.67,1,4,510.03
3,32,6325334,1,Feminino,1,1,321.92,290.48,1,4,612.4000000000001
3,32,6325334,1,Feminino,1,1,338.98,381.72,1,3,720.7
3,32,6325334,1,Feminino,1,1,322.56,304.23,1,5,626.79
3,32,6325334,1,Masculino,1,1,233.71,250.11,1,6,483.82000000000005
3,32,6325334,1,Feminino,1,1,243.72,252.57,1,6,496.28999999999996
3,32,6325334,1,Feminino,1,1,312.51,278.88,1,1,591.39
3,32,6325334,1,Masculino,1,1,322.3,257.76,1,1,580.06
3,32,6325334,1,Masculino,1,1,178.52,328.63,1,6,507.15
3,32,6325334,1,Masculino,1,1,271.77,223.56,1,3,495.33
3,32,6325334,1,Feminino,1,1,255.95,277.34,1,4,533.29
3,32,6325334,1,Masculino,1,1,336.08,400.8,1,6,736.88
3,32,6325334,1,Feminino,1,1,321.71,273.39,1,5,595.0999999999999
3,32,6325334,1,Masculino,1,1,300.72,290.49,1,5,591.21
3,32,6325334,1,Feminino,1,1,334.92,287.4,1,4,622.3199999999999
3,32,6325334,1,Feminino,1,1,298.05,232.45,1,6,530.5
3,32,6325334,1,Feminino,1,1,281.16,268.97,1,5,550.1300000000001
3,32,6325334,1,Feminino,1,1,286.37,277.6,1,6,563.97
3,32,6325334,1,Feminino,1,1,251.19,259.09,1,3,510.28
3,32,6325334,1,Feminino,1,1,229.28,248.17,1,2,477.45
3,32,6325334,1,Feminino,1,1,381.63,395.95,1,6,777.5799999999999
3,32,6325334,1,Masculino,1,1,210.49,312.92,1,4,523.4100000000001
3,32,6325334,1,Masculino,1,1,357.53,320.03,1,6,677.56
3,32,6325334,1,Masculino,1,1,197.79,236.38,1,7,434.16999999999996
3,32,6325334,1,Masculino,1,1,283.17,284.54,1,4,567.71
3,32,6325334,1,Masculino,1,1,259.99,281.04,1,6,541.03
3,32,6325334,1,Masculino,1,1,259.65,306.36,1,4,566.01
3,32,6325334,1,Masculino,1,1,169.23,188.93,1,3,358.15999999999997
3,32,6325334,1,Feminino,1,1,240.88,268.15,1,5,509.03
3,32,6325334,1,Feminino,1,1,259.86,309.36,1,7,569.22
3,32,6325334,1,Feminino,1,1,239.24,246.07,1,3,485.31
3,32,6325334,1,Masculino,1,1,254.26,279.25,1,3,533.51
3,32,6325334,1,Masculino,1,1,248.21,254.97,1,4,503.18
3,32,6325334,1,Feminino,1,1,235.55,223.35,1,2,458.9
3,32,6325334,1,Masculino,1,1,229.75,267.53,1,7,497.28
3,32,6325334,1,Masculino,1,1,262.58,233.6,1,7,496.17999999999995
3,32,6325334,1,Masculino,1,1,357.71,254.01,1,4,611.72
3,32,6325334,1,Feminino,1,1,298.53,243.19,1,4,541.72
3,32,6325334,1,Masculino,1,1,254.83,242.89,1,6,497.72
3,32,6325334,1,Feminino,1,1,257.15,247.34,1,3,504.49
3,32,6325334,1,Feminino,1,1,327.56,274.54,1,3,602.1
3,32,6325334,1,Masculino,1,1,289.57,290.36,1,5,579.9300000000001
3,32,6325334,1,Feminino,1,1,227.93,255.44,1,4,483.37
3,32,6325334,1,Feminino,1,1,251.31,264.26,1,4,515.5699999999999
3,32,6325334,1,Feminino,1,1,258.73,256.13,1,4,514.86
3,32,6325334,1,Masculino,1,1,342.26,311.21,1,4,653.47
3,32,6325334,1,Feminino,1,1,283.66,286.87,1,2,570.53
3,32,6325334,1,Feminino,1,1,295.68,188.24,1,4,483.92
3,32,6325334,1,Feminino,1,1,269.96,276.03,1,5,545.99
3,32,6325334,1,Feminino,1,1,295.37,297.87,1,4,593.24
3,32,6325334,1,Feminino,1,1,184.39,219.79,1,4,404.17999999999995
3,32,6325334,1,Feminino,1,1,264.23,273.76,1,1,537.99
3,32,6325334,1,Feminino,1,1,289.66,292.67,1,5,582.33
3,32,6325334,1,Feminino,1,1,334.58,271.31,1,4,605.89
3,32,6325334,1,Feminino,1,1,294.83,240.14,1,3,534.97
3,32,6325334,1,Masculino,1,1,182.76,190.87,1,7,373.63
3,32,6325334,1,Feminino,1,1,195.02,255.16,1,5,450.18
3,32,6325334,1,Masculino,1,1,288.98,312.63,1,3,601.61
3,32,6325334,1,Masculino,1,1,294.42,272.8,1,4,567.22
3,32,6325334,1,Feminino,1,1,244.68,319.83,1,6,564.51
3,32,6325334,1,Feminino,1,1,288.66,207.8,1,6,496.46000000000004
3,32,6325334,1,Masculino,1,1,261.93,268.94,1,6,530.87
3,32,6325334,1,Feminino,1,1,215.65,302.79,1,4,518.44
3,32,6325334,1,Feminino,1,1,275.29,240.81,1,3,516.1
3,32,6325334,1,Feminino,1,1,245.5,293.62,1,4,539.12
3,32,6325334,1,Masculino,1,1,266.37,244.32,1,4,510.69
3,32,6325334,1,Feminino,1,1,319.87,236.72,1,6,556.59
3,32,6325334,1,Masculino,1,1,256.12,265.53,1,5,521.65
3,32,6325334,1,Masculino,1,1,339.45,296.21,1,5,635.66
3,32,6325334,1,Feminino,1,1,297.18,295.94,1,7,593.12
3,32,6325334,1,Masculino,1,1,241.73,264.42,1,5,506.15
3,32,6325334,1,Feminino,1,1,354.43,257.14,1,5,611.5699999999999
3,32,6325334,1,Masculino,1,1,374.94,387.86,1,6,762.8
3,32,6325334,1,Masculino,1,1,327.04,276.64,1,3,603.6800000000001
3,32,6325334,1,Feminino,1,1,349.33,289.1,1,6,638.4300000000001
3,32,6325334,1,.,1,1,288.04,259.42,1,1,547.46
3,32,6325334,1,Feminino,1,1,270.78,237.85,1,5,508.63
3,32,6325334,1,Feminino,1,1,314.95,257.47,1,1,572.4200000000001
3,32,6325334,1,Feminino,1,1,285.55,213.18,1,5,498.73
3,32,6325334,1,Feminino,1,1,189.42,298.55,1,8,487.97
3,32,6325334,1,Feminino,1,1,334.18,339.84,1,6,674.02
3,32,6325334,1,Feminino,1,1,286.77,264.17,1,6,550.94
3,32,6325334,1,Masculino,1,1,288.51,291.99,1,7,580.5
3,32,6325334,1,Masculino,1,1,272.5,304.03,1,6,576.53
3,32,6325334,1,Masculino,1,1,263.99,246.85,1,7,510.84000000000003
3,32,6325334,1,Masculino,1,1,249.56,349.31,1,7,598.87
3,32,6325334,1,Feminino,1,1,323.18,307.15,1,7,630.3299999999999
3,32,6325334,1,Masculino,1,1,326.0,337.31,1,5,663.31
3,32,6325334,1,Feminino,1,1,272.21,230.96,1,3,503.16999999999996
3,32,6325334,1,Masculino,1,1,266.9,324.12,1,6,591.02
3,32,6325334,1,Masculino,1,1,304.91,328.84,1,6,633.75
3,32,6325334,1,Masculino,1,1,320.03,256.77,1,7,576.8
3,32,6325334,1,Masculino,1,1,382.25,362.83,1,3,745.0799999999999
3,32,6325334,1,Feminino,1,1,288.83,259.61,1,7,548.44
3,32,6325334,1,Feminino,1,1,316.17,319.06,1,7,635.23
3,32,6325334,1,Feminino,1,1,284.78,249.22,1,2,534.0
3,32,6325334,1,Masculino,1,1,366.3,369.93,1,6,736.23
3,32,6325334,1,Feminino,1,1,359.06,395.16,1,5,754.22
3,32,6325334,1,Feminino,1,1,315.1,264.62,1,5,579.72
3,32,6325334,1,Masculino,1,1,340.54,325.92,1,7,666.46
3,32,6325334,1,Masculino,1,1,367.91,376.2,1,4,744.11
3,32,6325334,1,Feminino,1,1,293.79,220.01,1,7,513.8
3,32,6325334,1,Masculino,1,1,315.14,378.56,1,5,693.7
3,32,6325334,1,Feminino,1,1,237.38,200.65,1,7,438.03
3,32,6325334,1,Masculino,1,1,336.94,307.12,1,4,644.06
3,32,6325334,1,Feminino,1,1,302.82,383.9,1,6,686.72
3,32,6325334,1,Feminino,1,1,230.53,202.01,1,5,432.53999999999996
3,32,6325334,1,Feminino,1,1,294.9,291.0,1,5,585.9
3,32,6325334,1,Masculino,1,1,289.01,257.84,1,5,546.8499999999999
3,32,6325334,1,Masculino,1,1,348.74,391.99,1,6,740.73
3,32,6325334,1,Masculino,1,1,350.21,321.17,1,6,671.38
3,32,6325334,1,C,1,1,328.58,322.61,1,5,651.19
3,32,6325334,1,Masculino,1,1,292.66,293.86,1,6,586.52
3,32,6325334,1,Masculino,1,1,345.46,353.84,1,5,699.3
3,32,6325334,1,Feminino,1,1,373.3,344.17,1,3,717.47
3,32,6325334,1,Masculino,1,1,349.57,407.62,1,7,757.19
3,32,6325334,1,Feminino,1,1,286.12,261.59,1,5,547.71
3,32,6325334,1,Feminino,1,1,287.42,264.32,1,5,551.74
3,32,6325334,1,Masculino,1,1,317.79,352.33,1,6,670.12
3,32,6325334,1,Feminino,1,1,256.18,215.27,1,4,471.45000000000005
3,32,6325334,1,Feminino,1,1,337.53,263.23,1,6,600.76
3,32,6325334,1,Feminino,1,1,271.59,242.17,1,4,513.76
3,32,6325334,1,Masculino,1,1,325.88,262.16,1,4,588.04
3,32,6325334,1,Feminino,1,1,316.57,298.5,1,2,615.0699999999999
3,32,6325334,1,Masculino,1,1,318.54,282.06,1,5,600.6
3,32,6325334,1,Feminino,1,1,259.51,211.66,1,4,471.16999999999996
3,32,6325334,1,Masculino,1,1,245.22,288.11,1,5,533.33
3,32,6325334,1,Feminino,1,1,330.77,260.09,1,4,590.8599999999999
3,32,6325334,1,Feminino,1,1,294.33,300.24,1,3,594.5699999999999
3,32,6325334,1,Feminino,1,1,311.94,326.64,1,7,638.5799999999999
3,32,6325334,1,Feminino,1,1,366.08,356.75,1,4,722.8299999999999
3,32,6325334,1,Feminino,1,1,223.02,210.77,1,7,433.79
3,32,6325334,1,Feminino,1,1,249.88,271.44,1,5,521.3199999999999
3,32,6325334,1,Feminino,1,1,287.47,316.15,1,4,603.62
3,32,6325334,1,Feminino,1,1,322.49,346.7,1,6,669.19
3,32,6325334,1,Feminino,1,1,273.76,267.7,1,1,541.46
3,32,6325334,1,Feminino,1,1,281.63,274.82,1,5,556.45
3,32,6325334,1,Masculino,1,1,277.58,269.11,1,6,546.69
3,32,6325334,1,Feminino,1,1,222.27,278.24,1,4,500.51
3,32,6325334,1,Masculino,1,1,299.64,356.25,1,5,655.89
3,32,6325334,1,Masculino,1,1,340.32,322.49,1,5,662.81
3,32,6325334,1,Masculino,1,1,351.02,310.57,1,7,661.5899999999999
3,32,6325334,1,Masculino,1,1,313.6,297.53,1,6,611.13
3,32,6325334,1,Feminino,1,1,316.22,352.13,1,4,668.35
3,32,6325334,1,Masculino,1,1,305.01,289.3,1,5,594.31
3,32,6325334,1,Masculino,1,1,226.83,225.39,1,7,452.22
3,32,6325334,1,Feminino,1,1,327.57,244.79,1,7,572.36
3,32,6325334,1,Feminino,1,1,327.85,300.73,1,4,628.58
3,32,6325334,1,Feminino,1,1,287.68,267.83,1,5,555.51
3,32,6325334,1,Masculino,1,1,335.29,308.72,1,4,644.01
3,32,6325334,1,Feminino,1,1,309.56,300.26,1,4,609.8199999999999
3,32,6325334,1,Masculino,1,1,204.34,182.44,1,5,386.78
3,32,6325334,1,Feminino,1,1,314.73,303.2,1,1,617.9300000000001
3,32,6325334,1,Feminino,1,1,348.06,303.79,1,5,651.85
3,32,6325334,1,Feminino,1,1,283.99,207.73,1,4,491.72
3,32,6325334,1,Feminino,1,1,323.83,262.48,1,7,586.31
3,32,6325334,1,Feminino,1,1,286.77,240.96,1,7,527.73
3,32,6325334,1,Masculino,1,1,262.7,263.08,1,3,525.78
3,32,6325334,1,Masculino,1,1,325.25,174.85,1,5,500.1
3,32,6325334,1,Masculino,1,1,355.19,358.84,1,8,714.03
3,32,6325334,1,Feminino,1,1,302.13,267.43,1,6,569.56
3,32,6325334,1,Masculino,1,1,304.0,351.26,1,6,655.26
3,32,6325334,1,Masculino,1,1,191.68,247.15,1,5,438.83000000000004
3,32,6325334,1,Masculino,1,1,222.21,245.17,1,6,467.38
3,32,6325334,1,Masculino,1,1,238.34,239.69,1,6,478.03
3,32,6325334,1,Feminino,1,1,325.61,300.14,1,6,625.75
3,32,6325334,1,Masculino,1,1,198.69,192.73,1,1,391.41999999999996
3,32,6325334,1,Feminino,1,1,297.79,312.72,1,4,610.51
3,32,6325334,1,Feminino,1,1,251.2,242.59,1,6,493.78999999999996
3,32,6325334,1,Masculino,1,1,210.44,197.56,1,3,408.0
3,32,6325334,1,Feminino,1,1,355.34,263.98,1,7,619.3199999999999
3,32,6325334,1,Feminino,1,1,246.29,262.58,1,2,508.87
3,32,6325334,1,Feminino,1,1,390.63,392.58,1,5,783.21
3,32,6325334,1,Masculino,1,1,183.37,231.83,1,6,415.20000000000005
3,32,6325334,1,Masculino,1,1,267.71,248.17,1,5,515.88
3,32,6325334,1,Feminino,1,1,175.11,205.57,1,3,380.68
3,32,6325334,1,Masculino,1,1,313.09,248.14,1,7,561.23
3,32,6325334,1,Masculino,1,1,202.35,281.62,1,5,483.97
3,32,6325334,1,Feminino,1,1,240.26,281.33,1,3,521.5899999999999
3,32,6325334,1,Feminino,1,1,378.25,381.5,1,4,759.75
3,32,6325334,1,Masculino,1,1,249.85,236.49,1,4,486.34000000000003
3,32,6325334,1,Masculino,1,1,208.09,229.01,1,3,437.1
3,32,6325334,1,Masculino,1,1,223.61,292.19,1,3,515.8
3,32,6325334,1,Masculino,1,1,242.34,293.7,1,5,536.04
3,32,6325334,1,Masculino,1,1,244.95,194.04,1,3,438.99
3,32,6325334,1,Feminino,1,1,330.71,255.92,1,1,586.63
3,32,6325334,1,Feminino,1,1,294.86,267.36,1,4,562.22
3,32,6325334,1,Feminino,1,1,325.66,306.18,1,3,631.84
3,32,6325334,1,Feminino,1,1,227.17,257.98,1,6,485.15
3,32,6325334,1,Feminino,1,1,308.98,333.9,1,2,642.88
3,32,6325334,1,Feminino,1,1,322.38,296.34,1,5,618.72
3,32,6325334,1,Feminino,1,1,303.04,239.56,1,5,542.6
3,32,6325334,1,Feminino,1,1,266.18,224.71,1,6,490.89
3,32,6325334,1,Feminino,1,1,298.71,275.11,1,3,573.8199999999999
3,32,6325334,1,Feminino,1,1,262.89,224.43,1,3,487.32
3,32,6325334,1,C,1,1,229.14,259.86,1,4,489.0
3,32,6325334,1,Feminino,1,1,249.55,314.67,1,2,564.22
3,32,6325334,1,Feminino,1,1,221.1,288.5,1,5,509.6
3,32,6325334,1,Feminino,1,1,252.88,280.67,1,3,533.55
3,32,6325334,1,Feminino,1,1,318.66,364.91,1,5,683.57
3,32,6325334,1,Masculino,1,1,251.91,288.21,1,5,540.12
3,32,6325334,1,Masculino,1,1,288.27,235.09,1,3,523.36
3,32,6325334,1,Feminino,1,1,169.87,279.84,1,2,449.71
3,32,6325334,1,Feminino,1,1,258.12,261.38,1,3,519.5
3,32,6325334,1,Masculino,1,1,278.75,258.13,1,6,536.88
3,32,6325334,1,Feminino,1,1,343.0,319.59,1,3,662.5899999999999
3,32,6325334,1,Masculino,1,1,298.1,302.0,1,5,600.1
3,32,6325334,1,Feminino,1,1,224.17,217.65,1,4,441.82
3,32,6325334,1,Feminino,1,1,250.42,246.14,1,5,496.55999999999995
3,32,6325334,1,Masculino,1,1,243.62,303.16,1,3,546.78
3,32,6325334,1,Masculino,1,1,280.44,303.52,1,4,583.96
3,32,6325334,1,Masculino,1,1,326.57,334.6,1,3,661.1700000000001
3,32,6325334,1,Feminino,1,1,296.43,299.11,1,1,595.54
3,32,6325334,1,Feminino,1,1,287.86,234.02,1,4,521.88
3,32,6325334,1,Masculino,1,1,316.16,312.31,1,6,628.47
3,32,6325334,1,Feminino,1,1,302.92,334.71,1,4,637.63
3,32,6325334,1,Masculino,1,1,185.75,180.86,1,2,366.61
3,32,6325334,1,Feminino,1,1,292.03,283.88,1,5,575.91
3,32,6325334,1,Feminino,1,1,334.51,295.72,1,6,630.23
3,32,6325334,1,Feminino,1,1,307.21,321.74,1,3,628.95
3,32,6325334,1,Feminino,1,1,296.46,258.81,1,1,555.27
3,32,6325334,1,Masculino,1,1,336.7,357.98,1,5,694.6800000000001
3,32,6325334,1,Masculino,1,1,295.76,280.55,1,6,576.31
3,32,6325334,1,Feminino,1,1,339.44,274.25,1,5,613.69
3,32,6325334,1,.,1,1,288.03,258.18,1,1,546.21
3,32,6325334,1,Feminino,1,1,289.12,327.42,1,4,616.54
3,32,6325334,1,Masculino,1,1,232.7,347.35,1,1,580.05
3,32,6325334,1,Feminino,1,1,304.38,269.94,1,7,574.3199999999999
3,32,6325334,1,Masculino,1,1,294.73,265.27,1,6,560.0
3,32,6325334,1,Feminino,1,1,295.26,315.83,1,3,611.0899999999999
3,32,6325334,1,Feminino,1,1,196.67,209.37,1,6,406.03999999999996
3,32,6325334,1,Masculino,1,1,240.9,280.81,1,4,521.71
3,32,6325334,1,Masculino,1,1,237.07,277.22,1,5,514.29
3,32,6325334,1,Feminino,1,1,229.16,274.5,1,3,503.65999999999997
3,32,6325334,1,Masculino,1,1,313.61,321.15,1,6,634.76
3,32,6325334,1,Feminino,1,1,299.1,242.94,1,3,542.04
3,32,6325334,1,Masculino,1,1,260.43,307.89,1,5,568.3199999999999
3,32,6325334,1,Feminino,1,1,218.02,389.71,1,5,607.73
3,32,6325334,1,Masculino,1,1,290.82,272.95,1,1,563.77
3,32,6325334,1,Feminino,1,1,285.09,338.44,1,5,623.53
3,32,6325334,1,Feminino,1,1,265.19,217.27,1,4,482.46000000000004
3,32,6325334,1,Feminino,1,1,335.98,273.41,1,3,609.3900000000001
3,32,6325334,1,Feminino,1,1,242.13,221.36,1,6,463.49
3,32,6325334,1,Feminino,1,1,321.89,271.84,1,4,593.73
3,32,6325334,1,Masculino,1,1,230.65,291.32,1,1,521.97
3,32,6325334,1,Masculino,1,1,245.89,248.08,1,3,493.97
3,32,6325334,1,Masculino,1,1,335.07,349.51,1,5,684.5799999999999
3,32,6325334,1,Feminino,1,1,244.97,245.45,1,3,490.41999999999996
3,32,6325334,1,Feminino,1,1,274.22,252.62,1,2,526.84
3,32,6325334,1,Feminino,1,1,216.79,304.6,1,5,521.39
3,32,6325334,1,Feminino,1,1,349.26,372.45,1,4,721.71
3,32,6325334,1,Feminino,1,1,341.41,331.65,1,6,673.06
3,32,6325334,1,Masculino,1,1,216.54,311.44,1,3,527.98
3,32,6325334,1,Feminino,1,1,295.8,285.89,1,4,581.69
3,32,6325334,1,Feminino,1,1,318.52,350.53,1,5,669.05
3,32,6325334,1,Masculino,1,1,206.82,295.19,1,4,502.01
3,32,6325334,1,Feminino,1,1,299.13,277.74,1,5,576.87
3,32,6325334,1,Feminino,1,1,326.81,326.07,1,4,652.88
3,32,6325334,1,Masculino,1,1,305.84,395.62,1,2,701.46
3,32,6325334,1,Masculino,1,1,309.69,430.18,1,4,739.87
3,32,6325334,1,Feminino,1,1,327.16,308.52,1,4,635.6800000000001
3,32,6325334,1,Feminino,1,1,382.44,369.05,1,5,751.49
3,32,6325334,1,Masculino,1,1,237.82,215.02,1,4,452.84000000000003
3,32,6325334,1,Feminino,1,1,324.56,313.41,1,5,637.97
3,32,6325334,1,Feminino,1,1,313.56,328.61,1,4,642.1700000000001
3,32,6325334,1,Feminino,1,1,246.55,286.18,1,3,532.73
3,32,6325334,1,Feminino,1,1,287.72,290.22,1,4,577.94
3,32,6325334,1,Feminino,1,1,291.69,287.82,1,4,579.51
3,32,6325334,1,Masculino,1,1,334.37,372.28,1,5,706.65
3,32,6325334,1,Feminino,1,1,333.19,336.06,1,5,669.25
3,32,6325334,1,Feminino,1,1,274.67,255.06,1,2,529.73
3,32,6325334,1,Feminino,1,1,326.96,314.87,1,5,641.8299999999999
3,32,6325334,1,Feminino,1,1,364.14,369.4,1,6,733.54
3,32,6325334,1,Feminino,1,1,279.45,277.16,1,4,556.61
3,32,6325334,1,Feminino,1,1,219.14,272.6,1,5,491.74
3,32,6325334,1,Feminino,1,1,306.1,265.77,1,5,571.87
3,32,6325334,1,Feminino,1,1,302.34,322.55,1,6,624.89
3,32,6325334,1,Feminino,1,1,267.81,219.78,1,4,487.59000000000003
3,32,6325334,1,Feminino,1,1,315.48,363.77,1,5,679.25
3,32,6325334,1,Feminino,1,1,305.12,230.86,1,4,535.98
3,32,6325334,1,Feminino,1,1,283.79,257.15,1,5,540.94
3,32,6325334,1,Feminino,1,1,284.4,280.77,1,3,565.17
3,32,6325334,1,Feminino,1,1,266.31,213.13,1,5,479.44
3,32,6325334,1,Masculino,1,1,298.79,341.08,1,5,639.87
